order_id,order_date,region,product_category,units_sold,unit_price,discount,sales_amount
1420,2024-03-02,East,Electronics,7,188.71,0,1320.97
1421,2024-06-19,East,Electronics,3,858.01,10,2316.627
1422,2024-09-04,West,Electronics,2,203.26,10,365.868
1423,2024-11-11,North,Electronics,4,618.98,0,2475.92
1424,2024-09-30,West,Grocery,4,807.09,0,3228.36
1425,2024-07-15,West,Apparel,3,516.96,0,1550.88
1426,2024-11-12,West,Home,2,274.75,10,494.55
1427,2024-06-02,East,Electronics,4,530.56,0,2122.24
1428,2024-05-22,North,Home,3,878.73,0,2636.19
1429,2024-11-13,East,Electronics,6,318.02,0,1908.12
1430,2024-06-30,West,Home,1,269.22,0,269.22
1431,2024-03-22,North,Home,2,494.43,0,988.86
1432,2024-01-30,West,Electronics,4,331.66,0,1326.64
1433,2024-07-17,South,Apparel,4,817.2,15,2778.48
1434,2024-01-29,North,Grocery,3,861.24,0,2583.7200000000003
1435,2024-07-21,West,Apparel,4,67.8,0,271.2
1436,2024-05-13,West,Apparel,3,699.19,0,2097.57
1437,2024-12-06,East,Grocery,4,582.97,0,2331.88
1438,2024-06-27,South,Apparel,5,50.04,15,212.67
1439,2024-03-27,South,Grocery,2,389.35,0,778.7
1440,2024-06-30,West,Home,3,83.23,5,237.2055
1441,2024-09-23,West,Electronics,2,206.01,10,370.818
1442,2024-02-13,West,Electronics,7,188.99,0,1322.93
1443,2024-11-11,South,Grocery,3,849.08,0,2547.2400000000002
1444,2024-05-22,North,Apparel,7,924.61,15,5501.4295
1445,2024-04-30,East,Grocery,2,569.21,0,1138.42
1446,2024-02-26,West,Electronics,8,938.89,0,7511.12
1447,2024-12-26,South,Electronics,5,761.08,0,3805.4
1448,2024-05-23,East,Electronics,6,345.79,0,2074.7400000000002
1449,2024-04-29,South,Home,2,807.64,10,1453.752
1450,2024-11-04,East,Electronics,5,844.08,0,4220.400000000001
1451,2024-10-15,North,Grocery,6,536.58,5,3058.5060000000003
1452,2024-03-28,South,Electronics,6,233.72,0,1402.32
1453,2024-01-30,West,Apparel,2,117.49,0,234.98
1454,2024-02-21,South,Home,6,657.77,10,3551.958
1455,2024-09-17,South,Grocery,5,223.55,0,1117.75
1456,2024-07-11,East,Home,3,903.4,0,2710.2
1457,2024-06-03,West,Electronics,5,563.85,0,2819.25
1458,2024-12-10,North,Grocery,5,284.81,0,1424.05
1459,2024-09-30,North,Grocery,1,110.2,5,104.69
1460,2024-11-08,West,Electronics,5,632.94,5,3006.465
1461,2024-06-09,East,Home,3,435.56,0,1306.68
1462,2024-08-29,West,Electronics,4,291.13,10,1048.068
1463,2024-12-03,North,Electronics,4,455.62,0,1822.48
1464,2024-03-13,South,Apparel,4,844.3,10,3039.48
1465,2024-03-14,South,Home,6,684.15,0,4104.9
1466,2024-08-16,South,Apparel,3,128.23,0,384.68999999999994
1467,2024-12-16,West,Apparel,5,707.34,0,3536.7000000000003
1468,2024-11-25,West,Apparel,7,943.77,0,6606.389999999999
1469,2024-12-30,North,Home,3,958.93,15,2445.2715
1470,2024-06-25,North,Grocery,1,267.07,0,267.07
1471,2024-08-15,West,Electronics,3,611.68,0,1835.04
1472,2024-09-27,North,Apparel,4,587.52,5,2232.576
1473,2024-03-02,West,Electronics,3,814.44,0,2443.32
1474,2024-12-09,East,Apparel,4,650.75,15,2212.5499999999997
1475,2024-11-08,North,Electronics,6,413.87,20,1986.5760000000002
1476,2024-06-20,East,Apparel,5,720.73,5,3423.4674999999997
1477,2024-04-07,South,Electronics,7,820.27,0,5741.889999999999
1478,2024-06-27,South,Grocery,4,263.18,0,1052.72
1479,2024-10-29,North,Electronics,6,964.45,0,5786.700000000001
1480,2024-04-18,East,Grocery,5,87.15,5,413.9625
1481,2024-11-24,North,Apparel,2,801.08,5,1522.052
1482,2024-04-30,North,Grocery,3,362.24,0,1086.72
1483,2024-01-03,East,Electronics,3,367.28,10,991.656
1484,2024-09-30,North,Grocery,5,613.2,0,3066.0
1485,2024-05-23,North,Apparel,5,895.63,15,3806.4275
1486,2024-07-14,North,Apparel,4,931.8,15,3168.12
1487,2024-12-07,East,Home,2,371.2,15,631.04
1488,2024-08-30,North,Apparel,5,665.18,0,3325.8999999999996
1489,2024-04-03,West,Electronics,5,733.01,20,2932.0400000000004
1490,2024-12-23,East,Electronics,7,747.63,10,4710.069
1491,2024-04-30,North,Home,4,193.92,0,775.68
1492,2024-05-30,North,Home,3,824.57,0,2473.71
1493,2024-07-29,North,Apparel,4,461.49,5,1753.662
1494,2024-01-08,North,Electronics,7,686.22,0,4803.54
1495,2024-11-07,East,Home,3,320.64,5,913.824
1496,2024-06-26,North,Electronics,4,329.56,0,1318.24
1497,2024-01-27,East,Home,5,732.92,15,3114.91
1498,2024-09-05,North,Electronics,3,222.5,0,667.5
1499,2024-05-12,South,Electronics,8,168.65,0,1349.2
1500,2024-04-19,North,Home,3,735.88,10,1986.876
1501,2024-03-30,West,Electronics,3,832.75,10,2248.425
1502,2024-01-27,North,Apparel,5,356.87,0,1784.35
1503,2024-07-07,North,Apparel,6,871.85,5,4969.545
1504,2024-08-31,West,Electronics,8,804.06,0,6432.48
1505,2024-04-21,South,Apparel,3,987.86,5,2815.401
1506,2024-03-24,West,Grocery,2,711.54,0,1423.08
1507,2024-03-19,East,Electronics,7,487.78,5,3243.737
1508,2024-05-26,North,Grocery,5,230.77,0,1153.8500000000001
1509,2024-05-01,West,Grocery,2,746.41,10,1343.538
1510,2024-04-06,West,Apparel,6,827.14,0,4962.84
1511,2024-12-13,West,Grocery,6,832.81,5,4747.017
1512,2024-10-19,West,Home,6,498.88,5,2843.6159999999995
1513,2024-12-24,East,Electronics,7,229.85,10,1448.055
1514,2024-05-26,West,Electronics,4,690.39,15,2347.326
1515,2024-07-24,South,Grocery,3,671.86,5,1914.801
1516,2024-02-21,West,Apparel,5,185.65,0,928.25
1517,2024-02-19,South,Grocery,2,691.45,15,1175.4650000000001
1518,2024-02-01,West,Grocery,3,351.08,0,1053.24
1519,2024-05-26,South,Home,3,924.97,20,2219.928
1520,2024-09-25,East,Grocery,4,201.87,0,807.48
1521,2024-04-21,South,Grocery,6,488.63,0,2931.7799999999997
1522,2024-08-19,South,Electronics,1,845.18,15,718.4029999999999
1523,2024-12-20,East,Home,8,129.31,0,1034.48
1524,2024-11-23,West,Electronics,5,466.39,0,2331.95
1525,2024-04-04,North,Apparel,3,348.05,0,1044.15
1526,2024-10-28,North,Apparel,4,825.21,0,3300.84
1527,2024-07-27,East,Grocery,2,606.73,0,1213.46
1528,2024-03-06,North,Home,2,460.73,15,783.241
1529,2024-03-29,East,Grocery,1,387.48,0,387.48
1530,2024-09-29,West,Grocery,6,722.67,0,4336.0199999999995
1531,2024-10-28,West,Apparel,3,119.65,0,358.95000000000005
1532,2024-08-07,East,Home,6,805.4,5,4590.78
1533,2024-06-14,North,Apparel,4,783.89,20,2508.4480000000003
1534,2024-07-23,West,Grocery,3,439.47,0,1318.41
1535,2024-01-05,West,Home,5,535.98,0,2679.9
1536,2024-06-23,North,Grocery,7,993.88,0,6957.16
1537,2024-02-10,East,Grocery,1,202.31,0,202.31
1538,2024-08-29,North,Apparel,2,220.5,0,441.0
1539,2024-11-30,North,Home,3,719.6,0,2158.8
1540,2024-12-24,South,Apparel,5,220.71,0,1103.55
1541,2024-01-05,North,Home,3,786.25,0,2358.75
1542,2024-08-02,East,Grocery,1,737.65,0,737.65
1543,2024-09-28,North,Grocery,2,269.99,0,539.98
1544,2024-01-30,West,Electronics,3,396.62,0,1189.8600000000001
1545,2024-06-19,North,Home,3,181.68,0,545.04
1546,2024-06-02,East,Grocery,7,946.73,10,5964.399
1547,2024-07-22,North,Apparel,5,703.16,0,3515.7999999999997
1548,2024-08-07,East,Apparel,6,279.42,0,1676.52
1549,2024-01-23,South,Electronics,7,186.21,5,1238.2965
1550,2024-04-20,East,Apparel,4,128.7,0,514.8
1551,2024-10-26,South,Electronics,6,297.92,10,1608.768
1552,2024-07-02,West,Home,5,528.18,10,2376.81
1553,2024-09-10,South,Apparel,3,70.8,0,212.39999999999998
1554,2024-05-10,West,Electronics,5,574.98,5,2731.1549999999997
1555,2024-06-02,East,Grocery,5,582.82,0,2914.1000000000004
1556,2024-05-05,South,Electronics,4,250.05,0,1000.2
1557,2024-04-30,South,Apparel,5,59.3,0,296.5
1558,2024-05-08,West,Electronics,5,482.58,15,2050.965
1559,2024-12-17,North,Electronics,3,542.1,10,1463.6700000000003
1560,2024-07-03,North,Home,2,945.08,5,1795.652
1561,2024-04-20,East,Home,4,75.35,0,301.4
1562,2024-07-17,West,Home,3,594.72,0,1784.16
1563,2024-03-27,South,Electronics,6,999.56,15,5097.755999999999
1564,2024-07-09,East,Apparel,2,163.88,0,327.76
1565,2024-09-12,East,Home,3,365.24,10,986.148
1566,2024-02-16,East,Apparel,7,551.61,0,3861.27
1567,2024-09-08,East,Home,3,75.95,0,227.85000000000002
1568,2024-03-30,West,Electronics,2,759.28,15,1290.7759999999998
1569,2024-07-24,South,Home,7,958.45,15,5702.7775
1570,2024-05-20,West,Apparel,4,529.82,0,2119.28
1571,2024-11-14,West,Electronics,6,674.31,10,3641.274
1572,2024-10-20,North,Grocery,4,358.2,0,1432.8
1573,2024-06-08,North,Grocery,3,411.91,0,1235.73
1574,2024-11-11,South,Apparel,5,509.01,0,2545.05
1575,2024-12-05,West,Electronics,4,374.86,0,1499.44
1576,2024-10-23,North,Apparel,6,369.9,0,2219.3999999999996
1577,2024-12-26,North,Home,5,101.87,0,509.35
1578,2024-03-30,South,Electronics,3,577.24,0,1731.72
1579,2024-10-12,East,Apparel,2,68.5,15,116.45
1580,2024-10-11,West,Electronics,3,860.65,15,2194.6575
1581,2024-02-22,West,Apparel,5,303.32,0,1516.6
1582,2024-10-25,North,Apparel,4,745.3,5,2832.14
1583,2024-05-18,North,Electronics,4,85.41,0,341.64
1584,2024-07-31,North,Grocery,5,517.87,0,2589.35
1585,2024-09-30,West,Home,6,732.2,0,4393.200000000001
1586,2024-05-08,South,Grocery,4,179.06,5,680.428
1587,2024-06-16,West,Electronics,2,890.48,10,1602.864
1588,2024-02-08,North,Home,5,510.04,0,2550.2000000000003
1589,2024-07-12,East,Apparel,2,849.54,15,1444.2179999999998
1590,2024-02-18,East,Grocery,2,202.61,0,405.22
1591,2024-08-02,South,Electronics,2,432.66,0,865.32
1592,2024-02-15,West,Grocery,7,199.99,0,1399.93
1593,2024-05-02,South,Electronics,5,563.8,0,2819.0
1594,2024-06-26,East,Home,5,342.1,0,1710.5
1595,2024-01-23,North,Grocery,2,507.72,0,1015.44
1596,2024-08-19,West,Home,3,590.02,15,1504.551
1597,2024-12-14,North,Electronics,8,463.31,20,2965.184
1598,2024-11-17,West,Electronics,2,716.81,15,1218.5769999999998
1599,2024-12-07,South,Apparel,4,487.72,0,1950.88
1600,2024-11-18,North,Electronics,1,585.04,0,585.04
1601,2024-02-02,South,Grocery,3,261.11,15,665.8305
1602,2024-11-22,East,Electronics,2,962.1,20,1539.3600000000001
1603,2024-04-12,West,Electronics,4,340.82,0,1363.28
1604,2024-05-31,West,Apparel,5,433.87,0,2169.35
1605,2024-05-02,South,Home,6,465.06,0,2790.36
1606,2024-03-23,South,Electronics,3,865.88,10,2337.8759999999997
1607,2024-04-12,East,Electronics,2,983.39,15,1671.763
1608,2024-03-30,West,Apparel,5,914.9,0,4574.5
1609,2024-08-26,West,Grocery,2,462.85,0,925.7
1610,2024-03-20,North,Electronics,5,656.9,0,3284.5
1611,2024-04-23,East,Home,3,502.71,0,1508.1299999999999
1612,2024-06-04,North,Apparel,4,224.9,0,899.6
1613,2024-12-07,West,Grocery,7,135.67,0,949.6899999999999
1614,2024-01-02,West,Apparel,5,386.04,0,1930.2
1615,2024-09-22,West,Electronics,5,878.25,0,4391.25
1616,2024-04-25,North,Electronics,6,583.58,0,3501.4800000000005
1617,2024-12-03,East,Home,1,219.23,15,186.3455
1618,2024-03-05,North,Apparel,3,591.52,15,1508.376
1619,2024-09-04,West,Apparel,4,420.24,15,1428.816
1620,2024-11-19,South,Apparel,5,624.45,0,3122.25
1621,2024-07-08,South,Grocery,5,598.41,0,2992.0499999999997
1622,2024-02-24,South,Apparel,3,124.0,5,353.4
1623,2024-10-19,East,Apparel,3,182.07,0,546.21
1624,2024-05-06,North,Grocery,5,986.84,0,4934.2
1625,2024-01-20,North,Home,3,455.78,15,1162.2389999999998
1626,2024-07-16,North,Home,7,162.86,0,1140.02
1627,2024-07-31,North,Home,3,123.93,10,334.61100000000005
1628,2024-05-05,South,Apparel,5,371.34,5,1763.8649999999998
1629,2024-07-09,South,Grocery,5,537.26,0,2686.3
1630,2024-07-15,South,Grocery,8,809.31,20,5179.584
1631,2024-06-18,West,Home,5,222.56,20,890.24
1632,2024-07-27,West,Apparel,7,196.5,0,1375.5
1633,2024-05-24,North,Home,4,549.89,15,1869.626
1634,2024-07-04,North,Electronics,2,191.74,0,383.48
1635,2024-05-13,North,Electronics,2,712.26,5,1353.2939999999999
1636,2024-04-06,North,Apparel,3,182.49,5,520.0965
1637,2024-10-05,South,Home,4,700.16,10,2520.576
1638,2024-05-11,East,Electronics,3,943.56,0,2830.68
1639,2024-11-14,South,Grocery,3,430.59,0,1291.77
1640,2024-12-14,West,Apparel,8,173.27,0,1386.16
1641,2024-06-18,North,Electronics,4,981.79,20,3141.728
1642,2024-11-26,East,Electronics,4,582.69,0,2330.76
1643,2024-04-12,North,Grocery,3,650.18,5,1853.013
1644,2024-04-02,South,Apparel,5,829.76,0,4148.8
1645,2024-04-05,East,Electronics,2,709.71,0,1419.42
1646,2024-04-18,North,Electronics,2,468.26,5,889.694
1647,2024-04-01,North,Apparel,4,538.83,0,2155.32
1648,2024-11-01,West,Apparel,3,578.27,10,1561.329
1649,2024-03-12,South,Apparel,4,473.09,0,1892.36
1650,2024-12-24,West,Grocery,4,724.3,5,2752.3399999999997
1651,2024-02-28,South,Electronics,5,492.24,0,2461.2
1652,2024-01-06,East,Home,5,265.81,10,1196.145
1653,2024-03-14,East,Apparel,3,300.55,5,856.5675
1654,2024-12-10,South,Home,3,860.97,0,2582.91
1655,2024-05-20,West,Grocery,6,187.88,15,958.188
1656,2024-08-20,East,Home,5,298.97,5,1420.1075
1657,2024-08-13,North,Electronics,2,710.42,0,1420.84
1658,2024-11-11,South,Grocery,4,70.0,0,280.0
1659,2024-07-25,North,Grocery,3,810.57,0,2431.71
1660,2024-01-16,West,Apparel,3,607.86,0,1823.58
1661,2024-01-05,North,Electronics,5,294.21,5,1397.4975
1662,2024-06-29,North,Apparel,4,415.12,5,1577.456
1663,2024-03-07,East,Apparel,4,606.4,0,2425.6
1664,2024-11-23,North,Home,2,480.8,0,961.6
1665,2024-11-24,West,Electronics,4,924.84,0,3699.36
1666,2024-09-18,North,Home,3,955.1,0,2865.3
1667,2024-02-09,East,Electronics,4,319.07,0,1276.28
1668,2024-12-01,West,Home,4,106.62,15,362.508
1669,2024-12-01,West,Apparel,5,247.5,0,1237.5
1670,2024-10-24,West,Apparel,5,129.3,0,646.5
1671,2024-05-30,West,Apparel,2,359.06,0,718.12
1672,2024-08-05,East,Electronics,7,698.67,0,4890.69
1673,2024-11-14,East,Apparel,1,862.87,0,862.87
1674,2024-10-12,West,Electronics,4,607.62,5,2308.956
1675,2024-09-22,North,Home,4,576.05,5,2188.99
1676,2024-04-09,South,Home,2,535.57,15,910.469
1677,2024-01-27,West,Home,3,672.94,0,2018.8200000000002
1678,2024-12-25,West,Apparel,4,278.08,0,1112.32
1679,2024-09-12,West,Electronics,4,534.73,10,1925.028
1680,2024-07-29,South,Apparel,5,744.96,15,3166.08
1681,2024-03-13,North,Apparel,3,479.35,15,1222.3425000000002
1682,2024-09-12,North,Apparel,5,640.42,0,3202.1
1683,2024-05-09,North,Electronics,5,945.26,0,4726.3
1684,2024-12-21,North,Electronics,3,71.01,0,213.03000000000003
1685,2024-04-24,North,Apparel,3,587.25,15,1497.4875
1686,2024-08-29,East,Apparel,5,507.04,10,2281.6800000000003
1687,2024-06-23,North,Electronics,3,963.5,0,2890.5
1688,2024-11-07,South,Apparel,6,355.55,15,1813.305
1689,2024-01-11,South,Electronics,6,977.42,0,5864.5199999999995
1690,2024-07-21,West,Grocery,8,994.23,0,7953.84
1691,2024-10-07,West,Grocery,3,685.49,5,1953.6465
1692,2024-12-17,West,Home,5,677.08,15,2877.59
1693,2024-02-13,West,Home,4,700.88,0,2803.52
1694,2024-05-21,West,Apparel,6,901.73,5,5139.861
1695,2024-02-25,West,Electronics,3,898.2,0,2694.6000000000004
1696,2024-01-06,East,Electronics,5,720.83,0,3604.15
1697,2024-02-12,South,Apparel,5,908.96,5,4317.56
1698,2024-04-13,West,Apparel,2,737.45,10,1327.41
1699,2024-02-19,South,Electronics,7,727.81,15,4330.4695
1700,2024-12-23,North,Home,7,964.61,0,6752.27
1701,2024-12-24,South,Apparel,3,289.32,0,867.96
1702,2024-03-16,South,Electronics,5,522.61,0,2613.05
1703,2024-06-01,East,Home,6,608.98,0,3653.88
1704,2024-12-03,South,Apparel,6,895.51,0,5373.0599999999995
1705,2024-01-22,South,Grocery,6,558.73,0,3352.38
1706,2024-05-26,North,Home,2,981.71,0,1963.42
1707,2024-03-04,North,Home,3,822.81,0,2468.43
1708,2024-12-11,South,Apparel,4,642.55,10,2313.18
1709,2024-01-30,North,Grocery,6,651.7,0,3910.2000000000003
1710,2024-10-20,East,Electronics,4,167.5,0,670.0
1711,2024-06-17,North,Electronics,4,712.4,5,2707.12
1712,2024-12-28,North,Electronics,5,822.68,0,4113.4
1713,2024-08-11,South,Home,3,402.96,20,967.1039999999999
1714,2024-04-13,South,Grocery,5,641.57,10,2887.0650000000005
1715,2024-09-24,East,Home,2,501.65,10,902.97
1716,2024-11-08,West,Home,2,779.49,5,1481.031
1717,2024-05-22,North,Apparel,3,64.08,0,192.24
1718,2024-10-15,South,Apparel,2,98.26,20,157.216
1719,2024-07-12,West,Grocery,4,499.31,0,1997.24
1720,2024-05-01,South,Grocery,4,652.4,0,2609.6
1721,2024-11-17,South,Apparel,3,119.81,0,359.43
1722,2024-02-06,North,Home,4,730.11,0,2920.44
1723,2024-09-07,South,Apparel,3,656.52,5,1871.0819999999999
1724,2024-01-26,North,Apparel,5,553.53,0,2767.6499999999996
1725,2024-03-13,South,Home,3,544.28,0,1632.84
1726,2024-02-20,East,Home,6,701.9,10,3790.2599999999998
1727,2024-01-13,East,Grocery,4,552.15,0,2208.6
1728,2024-05-27,North,Home,3,684.45,0,2053.3500000000004
1729,2024-07-14,South,Electronics,1,429.44,0,429.44
1730,2024-01-08,South,Grocery,4,668.78,0,2675.12
1731,2024-04-02,East,Apparel,2,365.88,20,585.408
1732,2024-01-15,South,Grocery,3,956.88,0,2870.64
1733,2024-02-16,South,Apparel,4,891.21,5,3386.598
1734,2024-08-15,North,Home,5,472.89,0,2364.45
1735,2024-02-05,South,Grocery,5,878.81,0,4394.049999999999
1736,2024-07-28,South,Home,3,743.32,20,1783.968
1737,2024-05-31,North,Electronics,4,885.84,0,3543.36
1738,2024-03-02,North,Apparel,6,886.09,0,5316.54
1739,2024-04-27,South,Home,5,161.12,20,644.48
1740,2024-06-30,West,Grocery,3,392.32,5,1118.112
1741,2024-01-13,West,Electronics,2,866.48,15,1473.016
1742,2024-01-08,West,Apparel,4,409.37,20,1309.9840000000002
1743,2024-04-20,South,Home,4,534.94,0,2139.76
1744,2024-06-16,West,Grocery,4,990.9,0,3963.6
1745,2024-12-16,West,Apparel,4,966.35,15,3285.59
1746,2024-05-27,South,Electronics,4,480.59,0,1922.36
1747,2024-08-22,South,Apparel,3,540.79,0,1622.37
1748,2024-03-06,South,Grocery,4,217.42,15,739.228
1749,2024-03-23,North,Electronics,5,768.1,10,3456.4500000000003
1750,2024-03-30,South,Home,4,332.0,0,1328.0
1751,2024-04-11,West,Electronics,4,732.5,5,2783.5
1752,2024-07-03,West,Home,2,154.63,0,309.26
1753,2024-03-13,West,Electronics,6,945.01,15,4819.5509999999995
1754,2024-06-27,North,Apparel,3,138.95,5,396.00749999999994
1755,2024-02-04,North,Home,3,978.07,0,2934.21
1756,2024-01-12,North,Grocery,5,483.58,0,2417.9
1757,2024-04-18,South,Grocery,7,733.49,0,5134.43
1758,2024-05-19,West,Electronics,8,342.63,0,2741.04
1759,2024-12-26,North,Apparel,4,312.87,0,1251.48
1760,2024-06-26,East,Grocery,4,596.97,20,1910.304
1761,2024-08-11,South,Apparel,4,794.78,5,3020.1639999999998
1762,2024-10-31,North,Grocery,4,933.02,5,3545.4759999999997
1763,2024-03-15,West,Grocery,8,994.83,0,7958.64
1764,2024-05-19,North,Electronics,2,526.53,0,1053.06
1765,2024-04-03,North,Apparel,9,489.38,0,4404.42
1766,2024-02-04,West,Grocery,3,764.57,5,2179.0245
1767,2024-07-21,South,Home,3,788.08,0,2364.2400000000002
1768,2024-08-29,West,Apparel,5,255.27,0,1276.3500000000001
1769,2024-10-22,North,Apparel,2,495.84,0,991.68
1770,2024-01-11,West,Grocery,9,770.62,0,6935.58
1771,2024-09-15,East,Electronics,6,597.1,0,3582.6000000000004
1772,2024-03-16,South,Home,7,52.05,0,364.34999999999997
1773,2024-02-21,West,Electronics,2,807.58,0,1615.16
1774,2024-04-01,West,Grocery,7,872.11,15,5189.0545
1775,2024-05-11,South,Grocery,3,383.78,0,1151.34
1776,2024-09-29,South,Home,5,752.35,0,3761.75
1777,2024-11-15,East,Home,6,445.71,10,2406.834
1778,2024-11-16,East,Apparel,6,622.03,0,3732.18
1779,2024-09-26,South,Apparel,1,224.01,15,190.40849999999998
1780,2024-10-21,North,Apparel,5,750.92,0,3754.6
1781,2024-09-17,South,Grocery,4,78.7,0,314.8
1782,2024-01-04,South,Apparel,4,644.0,0,2576.0
1783,2024-03-22,North,Grocery,3,564.12,0,1692.3600000000001
1784,2024-05-24,South,Electronics,2,95.98,0,191.96
1785,2024-11-23,East,Electronics,4,388.98,0,1555.92
1786,2024-06-01,West,Grocery,3,212.12,0,636.36
1787,2024-09-24,West,Home,4,639.7,0,2558.8
1788,2024-05-30,South,Apparel,3,442.06,0,1326.18
1789,2024-03-01,South,Home,5,438.78,0,2193.8999999999996
1790,2024-08-07,North,Electronics,8,188.24,0,1505.92
1791,2024-05-10,West,Grocery,5,51.77,15,220.0225
1792,2024-03-13,East,Grocery,1,973.51,0,973.51
1793,2024-08-05,South,Grocery,3,289.35,5,824.6475
1794,2024-10-21,South,Grocery,7,724.61,0,5072.27
1795,2024-02-22,North,Apparel,3,253.83,0,761.49
1796,2024-08-13,North,Apparel,2,218.51,0,437.02
1797,2024-12-10,South,Grocery,4,670.97,0,2683.88
1798,2024-11-15,North,Apparel,2,133.25,0,266.5
1799,2024-01-05,South,Electronics,2,889.07,0,1778.14
1800,2024-08-31,West,Home,3,697.56,0,2092.68
1801,2024-07-22,South,Apparel,6,330.5,10,1784.7
1802,2024-06-14,South,Apparel,3,585.15,10,1579.905
1803,2024-09-20,West,Home,3,713.81,5,2034.3584999999998
1804,2024-05-30,South,Home,3,515.46,5,1469.061
1805,2024-05-04,East,Grocery,5,487.52,5,2315.72
1806,2024-10-25,South,Home,3,205.78,0,617.34
1807,2024-07-06,South,Apparel,5,580.6,0,2903.0
1808,2024-08-11,South,Apparel,4,789.84,0,3159.36
1809,2024-11-06,West,Grocery,1,993.15,10,893.835
1810,2024-03-23,West,Apparel,1,658.42,0,658.42
1811,2024-10-06,East,Home,4,682.41,5,2593.158
1812,2024-03-24,South,Apparel,8,453.97,0,3631.76
1813,2024-10-08,West,Grocery,3,544.89,0,1634.67
1814,2024-11-09,North,Electronics,4,707.99,5,2690.362
1815,2024-07-16,South,Apparel,4,104.94,0,419.76
1816,2024-12-11,North,Home,4,371.76,15,1263.984
1817,2024-10-28,South,Grocery,4,300.8,0,1203.2
1818,2024-03-29,East,Grocery,3,965.31,0,2895.93
1819,2024-11-11,North,Electronics,3,114.87,0,344.61
1820,2024-06-03,West,Home,8,181.0,0,1448.0
1821,2024-04-30,East,Apparel,6,449.55,5,2562.435
1822,2024-04-27,South,Electronics,8,225.31,5,1712.356
1823,2024-05-01,North,Apparel,4,631.94,0,2527.76
1824,2024-10-13,East,Home,2,760.03,0,1520.06
1825,2024-05-22,South,Apparel,4,421.5,0,1686.0
1826,2024-11-23,East,Apparel,5,850.51,5,4039.9225
1827,2024-04-06,West,Grocery,4,769.03,0,3076.12
1828,2024-07-08,North,Home,3,586.55,20,1407.72
1829,2024-01-02,North,Home,2,676.86,15,1150.662
1830,2024-04-28,North,Grocery,3,751.05,0,2253.1499999999996
1831,2024-06-20,East,Apparel,3,650.08,0,1950.2400000000002
1832,2024-01-16,North,Grocery,9,812.4,0,7311.599999999999
1833,2024-11-20,South,Grocery,5,608.88,5,2892.18
1834,2024-07-21,North,Home,2,725.27,5,1378.013
1835,2024-03-26,East,Grocery,3,437.04,15,1114.452
1836,2024-06-16,North,Grocery,6,946.28,0,5677.68
1837,2024-04-16,North,Apparel,4,272.74,5,1036.412
1838,2024-04-04,East,Apparel,3,576.36,0,1729.08
1839,2024-09-13,West,Electronics,3,719.59,0,2158.77
1840,2024-03-22,East,Grocery,3,473.17,0,1419.51
1841,2024-07-05,North,Grocery,4,614.13,5,2333.694
1842,2024-01-13,West,Grocery,7,171.23,0,1198.61
1843,2024-08-07,North,Apparel,4,921.27,15,3132.3179999999998
1844,2024-10-26,North,Grocery,5,850.81,0,4254.049999999999
1845,2024-10-05,South,Apparel,5,484.5,15,2059.125
1846,2024-10-14,East,Home,4,590.19,0,2360.76
1847,2024-02-04,South,Electronics,7,392.59,0,2748.1299999999997
1848,2024-10-25,East,Electronics,2,886.22,5,1683.818
1849,2024-11-20,South,Grocery,4,295.3,10,1063.0800000000002
1850,2024-11-14,West,Electronics,5,442.33,0,2211.65
1851,2024-10-19,West,Grocery,4,328.16,0,1312.64
1852,2024-12-05,East,Apparel,3,65.35,15,166.64249999999998
1853,2024-06-21,North,Electronics,3,315.06,0,945.1800000000001
1854,2024-07-28,South,Electronics,5,563.74,15,2395.895
1855,2024-08-28,South,Grocery,2,124.49,15,211.63299999999998
1856,2024-07-17,North,Home,5,791.16,5,3758.0099999999998
1857,2024-09-19,West,Home,3,536.32,10,1448.064
1858,2024-01-29,North,Apparel,3,488.04,0,1464.1200000000001
1859,2024-03-18,North,Apparel,5,189.33,0,946.6500000000001
1860,2024-07-03,West,Apparel,1,416.44,5,395.618
1861,2024-11-18,East,Home,3,801.69,0,2405.07
1862,2024-01-10,East,Electronics,3,231.67,0,695.01
1863,2024-04-20,East,Electronics,3,998.16,0,2994.48
1864,2024-06-13,North,Grocery,2,345.42,5,656.298
1865,2024-10-11,East,Grocery,3,96.3,0,288.9
1866,2024-03-05,East,Electronics,3,435.69,5,1241.7164999999998
1867,2024-05-21,North,Home,2,746.87,15,1269.679
1868,2024-08-23,West,Home,1,862.72,20,690.176
1869,2024-01-03,East,Home,3,334.74,5,954.009
1870,2024-03-28,South,Grocery,7,693.08,0,4851.56
1871,2024-08-10,West,Home,8,274.59,10,1977.0479999999998
1872,2024-01-04,North,Electronics,4,890.65,10,3206.34
1873,2024-04-21,North,Grocery,6,166.56,0,999.36
1874,2024-12-02,West,Grocery,9,789.01,0,7101.09
1875,2024-08-31,North,Electronics,4,771.64,15,2623.576
1876,2024-03-23,North,Home,6,806.49,0,4838.9400000000005
1877,2024-11-02,North,Grocery,1,887.71,0,887.71
1878,2024-01-29,North,Home,2,819.44,5,1556.936
1879,2024-10-18,North,Electronics,4,66.47,10,239.292
1880,2024-11-05,North,Apparel,1,420.52,10,378.468
1881,2024-10-09,South,Apparel,3,288.79,10,779.7330000000002
1882,2024-12-25,East,Home,5,410.39,0,2051.95
